YuiMedalShopId,Name,Description,SellingYuiMedal,SellingCol,SellingEventItemId,SellingEventItemNum,SellingTicketNum,PurchaseLimit,PickUpFlag,ProductCategory,SalesType,TargetDays,TargetHour,IntervalHour,SalesStartDate,SalesEndDate,Sort
202911,"《華綻ぶはにかみ》シノン",,-1,-1,10006,10,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",15
202912,"《咲き誇る技巧》スズネ",,-1,-1,10006,10,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",14
202913,"EXPチップ《テラ》",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",12
202914,"ゴールド《テラ》",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",9
202915,"EXPチップ《キロ》",,-1,-1,10006,1,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",13
202916,"ゴールド《キロ》",,-1,-1,10006,1,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",10
202917,"EXPメモリ",,-1,-1,10006,5,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",11
202918,"プラチナ",,-1,-1,10006,5,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",8
202919,"プロパティアペンド",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",7
202920,"コードイレイサー：1",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",6
202921,"コードイレイサー：2",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",5
202922,"コードイレイサー：3",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",4
202923,"コードイレイサー：4",,-1,-1,10006,3,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",3
202924,"ヒーローレベルアペンド《１》",,-1,-1,10006,20,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",2
202925,"ウェポンレベルアペンド《１》",,-1,-1,10006,20,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",1
202926,"アクセサリレベルアペンド《１》",,-1,-1,10006,20,-1,-1,False,0,0,0,0,0,"2020/12/08 7:00:00","2021/01/19 2:00:00",0
203001,"《男らしく見えて…》シノン",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",36
203002,"《温かな距離》リズベット",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",35
203003,"《目と目を合わせて》メディナ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",34
203004,"《幼妹の添寝》セルカ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",33
203005,"《人との接し方》シェータ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",32
203006,"《夜空に煌く星》キリト",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",31
203007,"《死の天使》サトライザー",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",30
203008,"《女神の笑顔》アスナ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",29
203009,"《再生の花》シリカ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",28
203010,"《憩いの場》サチ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",27
203011,"《まごころショコラティエ》ユウキ",,-1,-1,10007,10,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",26
203012,"《愛受のはにかみ》キリト",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",25
203013,"《甘い贈り物》アスナ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",24
203014,"《恋慕の微笑》リーファ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",23
203015,"《静穏の秘め事》シノン",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",22
203016,"《親愛の鍛冶屋》リズベット",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",21
203017,"《純情な恋路》シリカ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",20
203018,"《歓喜の照笑》クライン",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",19
203019,"《義理堅い甘露》エギル",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",18
203020,"《純粋な愛情》ユウキ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",17
203021,"《秘密の贈り物》アルゴ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",16
203022,"《裏腹な恋心》アリス",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",15
203023,"《心届く笑顔》ユージオ",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",14
203024,"《繋ぐ想い》レイン",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",37
203025,"EXPチップ《テラ》",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",13
203026,"ゴールド《テラ》",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",12
203027,"EXPチップ《キロ》",,-1,-1,10007,1,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",11
203028,"ゴールド《キロ》",,-1,-1,10007,1,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",10
203029,"EXPメモリ",,-1,-1,10007,5,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",9
203030,"プラチナ",,-1,-1,10007,5,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",8
203031,"プロパティアペンド",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",7
203032,"コードイレイサー：1",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",6
203033,"コードイレイサー：2",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",5
203034,"コードイレイサー：3",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",4
203035,"コードイレイサー：4",,-1,-1,10007,3,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",3
203036,"ヒーローレベルアペンド《１》",,-1,-1,10007,20,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",2
203037,"ウェポンレベルアペンド《１》",,-1,-1,10007,20,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",1
203038,"アクセサリレベルアペンド《１》",,-1,-1,10007,20,-1,-1,False,0,0,0,0,0,"2021/02/02 7:00:00","2021/03/23 2:00:00",0
203201,"《抱きしめ幼愛》シリカ",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",25
203202,"《折り重なる感情》アリス",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",24
203203,"《憧れの先輩と》ロニエ",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",23
203204,"《悪戯な捕食者》フィゼル＆リネル",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",22
203205,"《坊やの傍ら》ファナティオ",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",21
203206,"《攻略の最前線へ》アスナ",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",20
203207,"《切り拓く弾道》シノン",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",19
203208,"《浮遊城の救世主》キリト",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",18
203209,"《華麗なる妖精》リーファ",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",17
203210,"《鍛冶屋の恋心》リズベット",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",16
203211,"《異界の女神》アスナ",,-1,-1,10008,10,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",15
203213,"EXPチップ《キロ》",,-1,-1,10008,1,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",13
203214,"EXPチップ《テラ》",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",12
203215,"EXPメモリ",,-1,-1,10008,5,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",11
203216,"ゴールド《キロ》",,-1,-1,10008,1,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",10
203217,"ゴールド《テラ》",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",9
203218,"プラチナ",,-1,-1,10008,5,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",8
203219,"プロパティアペンド",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",7
203220,"コードイレイサー：1",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",6
203221,"コードイレイサー：2",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",5
203222,"コードイレイサー：3",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",4
203223,"コードイレイサー：4",,-1,-1,10008,3,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",3
203224,"ヒーローレベルアペンド《１》",,-1,-1,10008,20,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",2
203225,"ウェポンレベルアペンド《１》",,-1,-1,10008,20,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",1
203226,"アクセサリレベルアペンド《１》",,-1,-1,10008,20,-1,-1,False,0,0,0,0,0,"2021/03/30 7:00:00","2021/04/27 2:00:00",0
203301,"《愛情の眼差し》アスナ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",25
203302,"《親愛なる兄と》リーファ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",24
203303,"《尊敬する先輩》ティーゼ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",23
203304,"《流麗なる華》ソルティリーナ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",22
203305,"《内に潜む想い》カーディナル",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",21
203306,"《寄り添う親友》ユージオ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",20
203307,"《剣に宿る絆》キリト",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",19
203308,"《ショート・ブレイク》シノン",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",18
203309,"《剣姫の願い》ユウキ",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",17
203310,"《栁絮の守護》コハル",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",16
203312,"《マスターの贈り物》リコ",,-1,-1,10009,10,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",14
203313,"EXPチップ《キロ》",,-1,-1,10009,1,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",13
203314,"EXPチップ《テラ》",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",12
203315,"EXPメモリ",,-1,-1,10009,5,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",11
203316,"ゴールド《キロ》",,-1,-1,10009,1,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",10
203317,"ゴールド《テラ》",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",9
203318,"プラチナ",,-1,-1,10009,5,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",8
203319,"プロパティアペンド",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",7
203320,"コードイレイサー：1",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",6
203321,"コードイレイサー：2",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",5
203322,"コードイレイサー：3",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",4
203323,"コードイレイサー：4",,-1,-1,10009,3,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",3
203324,"ヒーローレベルアペンド《１》",,-1,-1,10009,20,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",2
203325,"ウェポンレベルアペンド《１》",,-1,-1,10009,20,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",1
203326,"アクセサリレベルアペンド《１》",,-1,-1,10009,20,-1,-1,False,0,0,0,0,0,"2021/04/27 7:00:00","2021/06/08 2:00:00",0
203501,"《真》インフィニティ・モーメント",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",31
203502,"《裏》ホロウ・フラグメント",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",30
203503,"《絆》ロスト・ソング",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",29
203504,"《心》ホロウ・リアリゼーション",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",28
203505,"《銃》フェイタル・バレット",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",27
203506,"《抱きしめ幼愛》シリカ",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",26
203507,"《折り重なる感情》アリス",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",25
203508,"《憧れの先輩と》ロニエ",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",24
203509,"《悪戯な捕食者》フィゼル＆リネル",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",23
203510,"《坊やの傍ら》ファナティオ",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",22
203511,"《攻略の最前線へ》アスナ",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",21
203512,"《切り拓く弾道》シノン",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",20
203513,"《浮遊城の救世主》キリト",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",19
203514,"《華麗なる妖精》リーファ",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",18
203515,"《鍛冶屋の恋心》リズベット",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",17
203516,"《クロス・イメージ》キリト",,-1,-1,10010,10,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",16
203517,"《ふたとせ廻りて》アリス",,-1,-1,10010,10,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",15
203518,"《異界の女神》アスナ",,-1,-1,10010,10,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",14
203519,"EXPチップ《キロ》",,-1,-1,10010,1,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",13
203520,"EXPチップ《テラ》",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",12
203521,"EXPメモリ",,-1,-1,10010,5,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",11
203522,"ゴールド《キロ》",,-1,-1,10010,1,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",10
203523,"ゴールド《テラ》",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",9
203524,"プラチナ",,-1,-1,10010,5,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",8
203525,"プロパティアペンド",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",7
203526,"コードイレイサー：1",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",6
203527,"コードイレイサー：2",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",5
203528,"コードイレイサー：3",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",4
203529,"コードイレイサー：4",,-1,-1,10010,3,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",3
203530,"ヒーローレベルアペンド《１》",,-1,-1,10010,20,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",2
203531,"ウェポンレベルアペンド《１》",,-1,-1,10010,20,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",1
203532,"アクセサリレベルアペンド《１》",,-1,-1,10010,20,-1,-1,False,0,0,0,0,0,"2021/06/08 7:00:00","2021/07/27 2:00:00",0
203601,"《スイカ・サースト》アスナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",42
203602,"《スイカ・ストライク》リズベット",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",41
203603,"《不可避の魔球》エギル",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",40
203604,"《スイカ・セーバー》アリス",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",39
203605,"《空砲に駆けて》サチ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",38
203606,"《湖上の大輪》リーファ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",37
203607,"《海中散策》アスナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",36
203608,"《海上遊歩》リズベット",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",35
203609,"《海飛沫ガード》ロニエ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",34
203610,"《海飛沫アタック》ティーゼ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",33
203611,"《灼熱！アタックガール》リーファ",,-1,-1,10011,10,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",32
203612,"《私の現実》シノン",,-1,-1,10011,10,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",31
203613,"《マスターの贈り物》リコ",,-1,-1,10011,10,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",30
203614,"《異世界の英雄》キリト",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",29
203615,"《彼岸花の君》メディナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",28
203616,"《柔靭なる剣士》ソルティリーナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",27
203617,"《図書室の賢者》カーディナル",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",26
203618,"《絶対的支配者》アドミニストレータ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",25
203619,"《愛の忠臣》チュデルキン",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",24
203620,"《愛情の眼差し》アスナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",23
203621,"《親愛なる兄と》リーファ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",22
203622,"《尊敬する先輩》ティーゼ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",21
203623,"《流麗なる華》ソルティリーナ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",20
203624,"《内に潜む想い》カーディナル",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",19
203625,"《寄り添う親友》ユージオ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",18
203626,"《剣に宿る絆》キリト",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",17
203627,"《ショート・ブレイク》シノン",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",16
203628,"《剣姫の願い》ユウキ",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",15
203629,"《栁絮の守護》コハル",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",14
203630,"EXPチップ《キロ》",,-1,-1,10011,1,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",13
203631,"EXPチップ《テラ》",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",12
203632,"EXPメモリ",,-1,-1,10011,5,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",11
203633,"ゴールド《キロ》",,-1,-1,10011,1,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",10
203634,"ゴールド《テラ》",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",9
203635,"プラチナ",,-1,-1,10011,5,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",8
203636,"プロパティアペンド",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",7
203637,"コードイレイサー：1",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",6
203638,"コードイレイサー：2",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",5
203639,"コードイレイサー：3",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",4
203640,"コードイレイサー：4",,-1,-1,10011,3,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",3
203641,"ヒーローレベルアペンド《１》",,-1,-1,10011,20,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",2
203642,"ウェポンレベルアペンド《１》",,-1,-1,10011,20,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",1
203643,"アクセサリレベルアペンド《１》",,-1,-1,10011,20,-1,-1,False,0,0,0,0,0,"2021/07/27 7:00:00","2021/09/28 2:00:00",0
203701,"BET：アスナ",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",33
203702,"BET：リーファ",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",32
203703,"BET：シノン",,-1,-1,10012,1,-1,-1,False,0,0,0,0,0,"2021/09/28 7:00:00","2021/11/02 2:00:00",31
