HeroLogId,CharaId,Name,Nickname,Rarity,WeaponTypeId,HeroLogRoleId,CostumeTypeId,UnitId,DefaultEquipmentId1,DefaultEquipmentId2,SkillTableSubId,HpMin,HpMax,StrMin,StrMax,VitMin,VitMax,IntMin,IntMax,Property1PropertyId,Property1Value1,Property1Value2,Property2PropertyId,Property2Value1,Property2Value2,Property3PropertyId,Property3Value1,Property3Value2,Property4PropertyId,Property4Value1,Property4Value2,FlavorText,SalePrice,CompositionExp,AwakeningExp,Slot4UnlockLevel,Slot5UnlockLevel,CutinImage,CutinImageAwake,CutinUpperSideText,CharaCommentImage,CharaCommentImageAwake,QuestStartIntroduce,QuestStartIntroduceAwake,QuestCharaIcon,QuestCharaIconAwake,QuestCharaIconLoss,QuestCharaIconAwakeLoss,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
103000210,3,"リーファ","奔放な萌猫",5,8,4,4,103000210,207000000,-1,103000210,1800,181440,216,21774,70,7260,220,21770,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装？！<br>どんな逆境にも負けないしなやか<br>な彼女。ネコチャン気分をめ一杯<br>楽しんじゃおう！",1600,20000,100,10,20,"hlog_103000210_lea_5_01_xxx","hlog_103000211_lea_5_01_xxx",False,"Chara_comment/103000210","Chara_comment/103000211","103000210_cha","103000211_cha","Chara_icon/103000210","Chara_icon/103000211","Chara_icon_loss/103000210","Chara_icon_loss/103000211","2019/01/01",True,"1",
109000210,9,"ユウキ","またたび仔猫",5,8,1,4,109000210,207000000,-1,109000210,1440,145150,288,28740,65,6530,180,18140,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装？！<br>素直な彼女は身も心もネコそのも<br>の？毛繕いして、髪もくくって、<br>狩りの準備はバッチリ！",1600,20000,100,10,20,"hlog_109000210_yuu_5_01_xxx","hlog_109000211_yuu_5_01_xxx",True,"Chara_comment/109000210","Chara_comment/109000211","109000210_cha","109000211_cha","Chara_icon/109000210","Chara_icon/109000211","Chara_icon_loss/109000210","Chara_icon_loss/109000211","2019/01/01",True,"1",
104000240,4,"シノン","慧眼の弓猫",4,8,1,4,104000240,207000000,-1,104000240,1020,103220,252,25548,50,5160,180,17740,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装？！<br>猫妖精のアバターを持つものの、<br>この姿で猫になるのは落ち着かず<br>戸惑いを隠しきれない様子。",800,10000,100,10,20,"hlog_104000240_sin_4_01_xxx","hlog_104000240_sin_4_01_xxx",False,"Chara_comment/104000240","Chara_comment/104000240","104000240_cha","104000240_cha","Chara_icon/104000240","Chara_icon/104000240","Chara_icon_loss/104000240","Chara_icon_loss/104000240","2019/01/01",True,"1",
105000200,5,"リズベット","友情の桃猫",4,8,3,4,105000200,207000000,-1,105000200,1440,145150,138,13932,85,8710,190,19350,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装？！<br>異常事態とはいえ、みんなと一緒<br>ならなんだか可笑しく思えてしま<br>う。今は猫を楽しんじゃおう！",800,10000,100,10,20,"hlog_105000200_lis_4_01_xxx","hlog_105000200_lis_4_01_xxx",False,"Chara_comment/105000200","Chara_comment/105000200","105000200_cha","105000200_cha","Chara_icon/105000200","Chara_icon/105000200","Chara_icon_loss/105000200","Chara_icon_loss/105000200","2019/01/01",True,"1",
106000200,6,"シリカ","可憐な幼猫",4,8,4,4,106000200,207000000,-1,106000200,1280,129020,174,17418,65,6450,190,19350,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装？！<br>普段も猫妖精ではあるものの、こ<br>ちらの身体につくと話は別。恥ず<br>かし気な表情が愛くるしい。",800,10000,100,10,20,"hlog_106000200_sil_4_01_xxx","hlog_106000200_sil_4_01_xxx",False,"Chara_comment/106000200","Chara_comment/106000200","106000200_cha","106000200_cha","Chara_icon/106000200","Chara_icon/106000200","Chara_icon_loss/106000200","Chara_icon_loss/106000200","2019/01/01",True,"1",
108000140,8,"エギル","猫耳の豪商",4,8,1,4,108000140,207000000,-1,108000140,1540,154830,252,25548,70,7095,140,14520,107800,2019,0,1,0,0,2,0,0,2,0,0,"ランダムにアバターが猫換装…？<br>毛髪パーツの足りない彼は、なん<br>と猫耳カチューシャで参戦。堂々<br>たる様子なのは人生経験の賜物？",800,10000,100,10,20,"hlog_108000140_agi_4_01_xxx","hlog_108000140_agi_4_01_xxx",False,"Chara_comment/108000140","Chara_comment/108000140","108000140_cha","108000140_cha","Chara_icon/108000140","Chara_icon/108000140","Chara_icon_loss/108000140","Chara_icon_loss/108000140","2019/01/01",True,"1",
109000220,9,"ユウキ","まごころショコラティエ",5,6,1,0,109000220,205000000,-1,109000220,1440,145150,288,28740,65,6530,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレート作りに初挑戦する手<br>付きは覚束ないながら、想いを伝<br>えるため、懸命に練習を続ける。<br>全ては大切な君のため。",1600,20000,100,10,20,"hlog_109000220_yuu_5_01_xxx","hlog_109000221_yuu_5_01_xxx",False,"Chara_comment/109000220","Chara_comment/109000221","109000220_cha","109000221_cha","Chara_icon/109000220","Chara_icon/109000221","Chara_icon_loss/109000220","Chara_icon_loss/109000221","2019/01/01",True,"1",
101000250,1,"キリト","愛受のはにかみ",4,2,4,0,101000250,201000000,201000000,101000250,1600,161280,192,19356,80,8065,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを受け取った際の<br>記録。想いを受け取り、彼もまた<br>照れた様子ではにかんだ笑顔を<br>見せてくれる。",800,10000,100,10,20,"hlog_101000250_kir_4_01_xxx","hlog_101000250_kir_4_01_xxx",False,"Chara_comment/101000250","Chara_comment/101000250","101000250_cha","101000250_cha","Chara_icon/101000250","Chara_icon/101000250","Chara_icon_loss/101000250","Chara_icon_loss/101000250","2019/01/01",True,"1",
102000260,2,"アスナ","甘い贈り物",4,3,3,0,102000260,202000000,-1,102000260,1300,130640,156,15480,65,6530,230,23220,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>料理上手な彼女は手作りお菓子を<br>用意。美味しさはもちろん、彼女<br>の想いもたっぷり詰まっている。",800,10000,100,10,20,"hlog_102000260_asu_4_01_xxx","hlog_102000260_asu_4_01_xxx",False,"Chara_comment/102000260","Chara_comment/102000260","102000260_cha","102000260_cha","Chara_icon/102000260","Chara_icon/102000260","Chara_icon_loss/102000260","Chara_icon_loss/102000260","2019/01/01",True,"1",
103000220,3,"リーファ","恋慕の微笑",4,1,4,0,103000220,201000000,-1,103000220,1600,161280,192,19356,65,6450,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>意表をついてクレープを用意した<br>彼女。一緒に共有した甘い思い出<br>そのものがプレゼントだ。",800,10000,100,10,20,"hlog_103000220_lea_4_01_xxx","hlog_103000220_lea_4_01_xxx",False,"Chara_comment/103000220","Chara_comment/103000220","103000220_cha","103000220_cha","Chara_icon/103000220","Chara_icon/103000220","Chara_icon_loss/103000220","Chara_icon_loss/103000220","2019/01/01",True,"1",
104000250,4,"シノン","静穏の秘め事",4,11,1,0,104000250,211000000,-1,104000250,1020,103220,252,25548,50,5160,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>穏やかな笑みで背に隠すのは、<br>不慣れながら練習を重ねて作った<br>手作りの贈り物。",800,10000,100,10,20,"hlog_104000250_sin_4_01_xxx","hlog_104000250_sin_4_01_xxx",False,"Chara_comment/104000250","Chara_comment/104000250","104000250_cha","104000250_cha","Chara_icon/104000250","Chara_icon/104000250","Chara_icon_loss/104000250","Chara_icon_loss/104000250","2019/01/01",True,"1",
105000210,5,"リズベット","親愛の鍛冶屋",4,10,3,0,105000210,209000000,-1,105000210,1440,145150,138,13932,85,8710,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>友を大事にする彼女は沢山のチョ<br>コを配るようだが、手渡すそれ<br>にはとびきり甘い想いが籠る。",800,10000,100,10,20,"hlog_105000210_lis_4_01_xxx","hlog_105000210_lis_4_01_xxx",False,"Chara_comment/105000210","Chara_comment/105000210","105000210_cha","105000210_cha","Chara_icon/105000210","Chara_icon/105000210","Chara_icon_loss/105000210","Chara_icon_loss/105000210","2019/01/01",True,"1",
106000210,6,"シリカ","純情な恋路",4,4,4,0,106000210,203000000,-1,106000210,1280,129020,174,17418,65,6450,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>幼い恋心をいっぱいに膨らませた<br>甘い甘い一品を渡すその手は、<br>緊張と恥じらいに震えている。",800,10000,100,10,20,"hlog_106000210_sil_4_01_xxx","hlog_106000210_sil_4_01_xxx",False,"Chara_comment/106000210","Chara_comment/106000210","106000210_cha","106000210_cha","Chara_icon/106000210","Chara_icon/106000210","Chara_icon_loss/106000210","Chara_icon_loss/106000210","2019/01/01",True,"1",
107000140,7,"クライン","歓喜の照笑",4,6,1,0,107000140,205000000,-1,107000140,1410,141930,252,25548,65,6450,130,12900,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを受け取った際の<br>記録。待ち望んだ甘い贈り物に、<br>思わず浮足立っているのが、表情<br>からも漏れ出てしまっている。",800,10000,100,10,20,"hlog_107000140_kle_4_01_xxx","hlog_107000140_kle_4_01_xxx",False,"Chara_comment/107000140","Chara_comment/107000140","107000140_cha","107000140_cha","Chara_icon/107000140","Chara_icon/107000140","Chara_icon_loss/107000140","Chara_icon_loss/107000140","2019/01/01",True,"1",
108000150,8,"エギル","義理堅い甘露",4,9,2,0,108000150,208000000,-1,108000150,2210,222570,168,17034,90,9315,120,11610,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを受け取った際の<br>記録。妻帯者である彼だが、受け<br>取った贈り物を無下にはしない。<br>誠実に感謝を伝えてくれる。",800,10000,100,10,20,"hlog_108000150_agi_4_01_xxx","hlog_108000150_agi_4_01_xxx",False,"Chara_comment/108000150","Chara_comment/108000150","108000150_cha","108000150_cha","Chara_icon/108000150","Chara_icon/108000150","Chara_icon_loss/108000150","Chara_icon_loss/108000150","2019/01/01",True,"1",
109000230,9,"ユウキ","純粋な愛情",4,1,1,0,109000230,201000000,-1,109000230,1280,129020,252,25548,60,5805,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>小さな箱に、ぎゅぎゅっと想いを<br>詰め込んで。一生懸命作ったから<br>食べてみてほしいんだ。",800,10000,100,10,20,"hlog_109000230_yuu_4_01_xxx","hlog_109000230_yuu_4_01_xxx",False,"Chara_comment/109000230","Chara_comment/109000230","109000230_cha","109000230_cha","Chara_icon/109000230","Chara_icon/109000230","Chara_icon_loss/109000230","Chara_icon_loss/109000230","2019/01/01",True,"1",
110000170,10,"アルゴ","秘密の贈り物",4,8,3,0,110000170,207000000,-1,110000170,1370,137890,144,14706,70,6895,230,23220,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>今日限りの特別大サービス。お得<br>意様だから、との言葉に隠された<br>想いは、今はまだ秘密のまま。",800,10000,100,10,20,"hlog_110000170_arg_4_01_xxx","hlog_110000170_arg_4_01_xxx",False,"Chara_comment/110000170","Chara_comment/110000170","110000170_cha","110000170_cha","Chara_icon/110000170","Chara_icon/110000170","Chara_icon_loss/110000170","Chara_icon_loss/110000170","2019/01/01",True,"1",
111000140,11,"アリス","裏腹な恋心",4,1,4,0,111000140,201000000,-1,111000140,1840,185470,204,20322,90,9275,150,15320,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを渡した際の記録。<br>プレゼントに込めた想いと、騎士<br>としての矜持。揺れ動く彼女が、<br>素直になれるのはまだ先の話。",800,10000,100,10,20,"hlog_111000140_alc_4_01_xxx","hlog_111000140_alc_4_01_xxx",False,"Chara_comment/111000140","Chara_comment/111000140","111000140_cha","111000140_cha","Chara_icon/111000140","Chara_icon/111000140","Chara_icon_loss/111000140","Chara_icon_loss/111000140","2019/01/01",True,"1",
112000110,12,"ユージオ","心届く笑顔",4,1,4,0,112000110,201000000,-1,112000110,1600,161280,192,19356,80,8065,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"チョコレートを受け取った際の<br>記録。心のこもった贈り物に、<br>心から嬉しそうな笑顔をこぼして<br>こたえてくれる。",800,10000,100,10,20,"hlog_112000110_ego_4_01_xxx","hlog_112000110_ego_4_01_xxx",False,"Chara_comment/112000110","Chara_comment/112000110","112000110_cha","112000110_cha","Chara_icon/112000110","Chara_icon/112000110","Chara_icon_loss/112000110","Chara_icon_loss/112000110","2019/01/01",True,"1",
104000260,4,"シノン","冥界の女神",3,14,4,0,104000260,215000000,-1,104000260,1120,112900,186,18630,55,5645,150,15520,1,0,0,1,0,0,2,0,0,99999,0,0,"女性でソロスナイパーのシノンは<br>GGOでは珍しい存在である。<br>その実力も相まって、有名<br>プレイヤーの一員と言えよう。",400,6000,100,10,20,"hlog_104000260_sin_3_01_xxx","hlog_104000260_sin_3_01_xxx",False,"Chara_comment/104000260","Chara_comment/104000260","104000260_cha","104000260_cha","Chara_icon/104000260","Chara_icon/104000260","Chara_icon_loss/104000260","Chara_icon_loss/104000260","2020/02/26 7:00:00",True,"1",
104000270,4,"シノン","親昵の相棒",4,14,4,0,104000270,215000000,-1,104000270,1280,129020,210,21288,65,6450,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"Unknownで発見された《GGO》<br>リソース群から、ようやく自身の<br>分身たるアバターと信頼する愛銃<br>を得て、彼女の顔も自然と綻ぶ。",800,10000,100,10,20,"hlog_104000270_sin_4_01_xxx","hlog_104000270_sin_4_01_xxx",False,"Chara_comment/104000270","Chara_comment/104000270","104000270_cha","104000270_cha","Chara_icon/104000270","Chara_icon/104000270","Chara_icon_loss/104000270","Chara_icon_loss/104000270","2020/02/26 7:00:00",True,"1",
103000230,3,"リーファ","秘めた胸奥",5,3,1,0,103000230,202000000,-1,103000230,1440,145150,258,26130,60,5805,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"乙女の心はトップシークレット。<br>駆け引きのつもりはないけれど、<br>慕わしい相手だからこそ、教えら<br>れない秘密もあるのです。",1600,20000,100,10,20,"hlog_103000230_lea_5_01_xxx","hlog_103000231_lea_5_01_xxx",False,"Chara_comment/103000230","Chara_comment/103000231","103000230_cha","103000231_cha","Chara_icon/103000230","Chara_icon/103000231","Chara_icon_loss/103000230","Chara_icon_loss/103000231","2020/03/01 7:00:00",True,"1",
101000260,1,"キリト","一望千里",5,2,4,0,101000260,201000000,201000000,101000260,1800,181440,216,21774,90,9070,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"世界の謎を追って1年、気付けば<br>遥かな高みに至りて、眼下に広が<br>るは千里の眺望。冒険はまだまだ<br>始まったばかり。",1600,20000,100,10,20,"hlog_101000260_kir_5_01_xxx","hlog_101000261_kir_5_01_xxx",False,"Chara_comment/101000260","Chara_comment/101000261","101000260_cha","101000261_cha","Chara_icon/101000260","Chara_icon/101000261","Chara_icon_loss/101000260","Chara_icon_loss/101000261","2020/06/23 7:00:00",True,"1",
102000270,2,"アスナ","一心同体",5,3,4,0,102000270,202000000,-1,102000270,1620,163300,216,21774,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"志を同じくするあなたと出会って<br>早1年。いつしか結束も強固にな<br>り、皆の心は一つに。これからも<br>一緒に駆け抜けていこうね。",1600,20000,100,10,20,"hlog_102000270_asu_5_01_xxx","hlog_102000271_asu_5_01_xxx",False,"Chara_comment/102000270","Chara_comment/102000271","102000270_cha","102000271_cha","Chara_icon/102000270","Chara_icon/102000271","Chara_icon_loss/102000270","Chara_icon_loss/102000271","2020/06/23 7:00:00",True,"1",
104000280,4,"シノン","一意専心",5,14,4,0,104000280,215000000,-1,104000280,1440,145150,240,23952,70,7260,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"世界を見通す彼女の慧眼は、真っ<br>直ぐに真実を射抜く。初めの1年<br>が終わろうと、彼女のひたむきな<br>姿勢はずっと変わらない。",1600,20000,100,10,20,"hlog_104000280_sin_5_01_xxx","hlog_104000281_sin_5_01_xxx",False,"Chara_comment/104000280","Chara_comment/104000281","104000280_cha","104000281_cha","Chara_icon/104000280","Chara_icon/104000281","Chara_icon_loss/104000280","Chara_icon_loss/104000281","2020/06/23 7:00:00",True,"1",
111000150,11,"アリス","一糸不乱",5,1,4,0,111000150,201000000,-1,111000150,2070,208660,228,22860,105,10435,170,17240,1,0,0,1,0,0,2,0,0,2,0,0,"初めはこちらの世界に戸惑うこと<br>も多い彼女だったが、いまや迷い<br>は無い。それも、いつも支えてく<br>れるあなたが居てこそ。",1600,20000,100,10,20,"hlog_111000150_alc_5_01_xxx","hlog_111000151_alc_5_01_xxx",False,"Chara_comment/111000150","Chara_comment/111000151","111000150_cha","111000151_cha","Chara_icon/111000150","Chara_icon/111000151","Chara_icon_loss/111000150","Chara_icon_loss/111000151","2020/06/23 7:00:00",True,"1",
118000010,18,"レイン","天水の剣光",2,2,4,0,118000010,201000000,201000000,118000010,1080,108860,150,15240,60,6050,120,12100,1,0,0,1,0,0,2,0,0,99999,0,0,"《ALO》の《スヴァルトアール<br>ヴヘイム》でキリト達と出会った<br>多刀流使い。セブンこと七色博士<br>の実の姉であり、妹想い。",200,2000,100,10,20,"hlog_118000010_rai_2_01_xxx","hlog_118000010_rai_2_01_xxx",False,"Chara_comment/118000010","Chara_comment/118000010","118000010_cha","118000010_cha","Chara_icon/118000010","Chara_icon/118000010","Chara_icon_loss/118000010","Chara_icon_loss/118000010","2020/06/09 7:00:00",True,"1",
118000020,18,"レイン","紅奏の斬響",3,2,3,0,118000020,201000000,201000000,118000020,1130,114310,144,14226,65,6350,170,16930,1,0,0,1,0,0,2,0,0,99999,0,0,"《ALO》の《スヴァルトアール<br>ヴヘイム》でキリト達と出会った<br>多刀流使い。セブンこと七色博士<br>の実の姉であり、妹想い。",400,6000,100,10,20,"hlog_118000020_rai_3_01_xxx","hlog_118000020_rai_3_01_xxx",False,"Chara_comment/118000020","Chara_comment/118000020","118000020_cha","118000020_cha","Chara_icon/118000020","Chara_icon/118000020","Chara_icon_loss/118000020","Chara_icon_loss/118000020","2020/06/09 7:00:00",True,"1",
118000030,18,"レイン","新天地の追跡者",3,2,1,0,118000030,201000000,201000000,118000030,1010,101610,210,21336,55,5645,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"《ALO》の《スヴァルトアール<br>ヴヘイム》でキリト達と出会った<br>多刀流使い。セブンこと七色博士<br>の実の姉であり、妹想い。",400,6000,100,10,20,"hlog_118000030_rai_3_01_xxx","hlog_118000030_rai_3_01_xxx",False,"Chara_comment/118000030","Chara_comment/118000030","118000030_cha","118000030_cha","Chara_icon/118000030","Chara_icon/118000030","Chara_icon_loss/118000030","Chara_icon_loss/118000030","2020/06/09 7:00:00",True,"1",
118000040,18,"レイン","多刀流の使い手",3,2,4,0,118000040,201000000,201000000,118000040,1260,127010,174,17784,70,7055,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"《ALO》の《スヴァルトアール<br>ヴヘイム》でキリト達と出会った<br>多刀流使い。セブンこと七色博士<br>の実の姉であり、妹想い。",400,6000,100,10,20,"hlog_118000040_rai_3_01_xxx","hlog_118000040_rai_3_01_xxx",False,"Chara_comment/118000040","Chara_comment/118000040","118000040_cha","118000040_cha","Chara_icon/118000040","Chara_icon/118000040","Chara_icon_loss/118000040","Chara_icon_loss/118000040","2020/06/09 7:00:00",True,"1",
118000050,18,"レイン","一騎多閃",4,2,3,0,118000050,201000000,201000000,118000050,1300,130640,162,16260,70,7260,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"レプラコーンのスキルを活かし、<br>1人でありながら数多の武器を同<br>時に操る。その様はさながら剣の<br>雨のよう。",800,10000,100,10,20,"hlog_118000050_rai_4_01_xxx","hlog_118000050_rai_4_01_xxx",False,"Chara_comment/118000050","Chara_comment/118000050","118000050_cha","118000050_cha","Chara_icon/118000050","Chara_icon/118000050","Chara_icon_loss/118000050","Chara_icon_loss/118000050","2020/06/09 7:00:00",True,"1",
118000060,18,"レイン","温かな眼差し",4,2,1,0,118000060,201000000,201000000,118000060,1150,116120,240,24384,65,6450,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"妹想いの彼女の眼差しは、どこか<br>大人びていて、いつも温かく柔ら<br>かい。そんな優しい彼女だからこ<br>そ、その歌声に誰もが共感する。",800,10000,100,10,20,"hlog_118000060_rai_4_01_xxx","hlog_118000060_rai_4_01_xxx",False,"Chara_comment/118000060","Chara_comment/118000060","118000060_cha","118000060_cha","Chara_icon/118000060","Chara_icon/118000060","Chara_icon_loss/118000060","Chara_icon_loss/118000060","2020/06/09 7:00:00",True,"1",
118000070,18,"レイン","空島繋ぐ架け橋",5,2,4,0,118000070,201000000,201000000,118000070,1620,163300,228,22860,90,9070,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"《スヴァルトアールヴヘイム》を<br>駆け抜けた日々は、彼女にとって<br>宝物だ。共鳴する姉妹を祝福する<br>ように、空に虹が架かる。",1600,20000,100,10,20,"hlog_118000070_rai_5_01_xxx","hlog_118000071_rai_5_01_xxx",False,"Chara_comment/118000070","Chara_comment/118000071","118000070_cha","118000071_cha","Chara_icon/118000070","Chara_icon/118000071","Chara_icon_loss/118000070","Chara_icon_loss/118000071","2020/06/09 7:00:00",True,"1",
118000080,18,"レイン","虹架ける微笑み",4,2,4,0,118000080,201000000,201000000,118000080,1440,145150,204,20322,80,8065,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"日々邁進するアイドルの卵も、<br>今日は完全オフ。穏やかに綻んだ<br>表情に、心を奪われない者はいな<br>いだろう。",800,10000,100,10,20,"hlog_118000080_rai_4_01_xxx","hlog_118000080_rai_4_01_xxx",False,"Chara_comment/118000080","Chara_comment/118000080","118000080_cha","118000080_cha","Chara_icon/118000080","Chara_icon/118000080","Chara_icon_loss/118000080","Chara_icon_loss/118000080","2020/06/09 7:00:00",True,"1",
118000090,18,"レイン","かろやかスキップ",5,2,3,0,118000090,201000000,201000000,118000090,1460,146970,180,18288,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"《ALO》ではレプラコーンを選択<br>したが、領内の交流が苦手だった<br>彼女。それでも友の手引きを受け<br>て、今ではその足取りも軽い。",1600,20000,100,10,20,"hlog_118000090_rai_5_01_xxx","hlog_118000091_rai_5_01_xxx",False,"Chara_comment/118000090","Chara_comment/118000091","118000090_cha","118000091_cha","Chara_icon/118000090","Chara_icon/118000091","Chara_icon_loss/118000090","Chara_icon_loss/118000091","2020/06/09 7:00:00",True,"1",
105000220,5,"リズベット","はつらつステップ",5,3,3,0,105000220,202000000,-1,105000220,1620,163300,156,15678,95,9800,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"《ALO》で同種族のレプラコーン<br>を選んだ友人に、先輩として張り<br>切って世話を焼く彼女。鍛冶仲間<br>が出来て嬉しいのだとか。",1600,20000,100,10,20,"hlog_105000220_lis_5_01_xxx","hlog_105000221_lis_5_01_xxx",False,"Chara_comment/105000220","Chara_comment/105000221","105000220_cha","105000221_cha","Chara_icon/105000220","Chara_icon/105000221","Chara_icon_loss/105000220","Chara_icon_loss/105000221","2020/06/09 7:00:00",True,"1",
102000280,2,"アスナ","異界の女神",5,3,4,0,102000280,202000000,-1,102000280,1620,163300,216,21774,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"突如見知らぬアバターに換装され<br>てしまったアスナ。その姿は神々<br>しく、まるで女神のよう。",1600,20000,100,10,20,"hlog_102000280_asu_5_01_xxx","hlog_102000281_asu_5_01_xxx",False,"Chara_comment/102000280","Chara_comment/102000281","102000280_cha","102000281_cha","Chara_icon/102000280","Chara_icon/102000281","Chara_icon_loss/102000280","Chara_icon_loss/102000281","2020/06/16 7:00:00",True,"1",
111000160,11,"アリス","固守の決意",5,1,4,0,111000160,201000000,-1,111000160,2070,208660,228,22860,105,10435,170,17240,1,0,0,1,0,0,2,0,0,2,0,0,"心惑いつつも穏やかな日々を過ご<br>した彼女。今や迷いは晴れ、再び<br>剣をとる。家族を、そして彼が愛<br>す世界を、この手で守るために。",1600,20000,100,10,20,"hlog_111000160_alc_5_01_xxx","hlog_111000161_alc_5_01_xxx",False,"Chara_comment/111000160","Chara_comment/111000161","111000160_cha","111000161_cha","Chara_icon/111000160","Chara_icon/111000161","Chara_icon_loss/111000160","Chara_icon_loss/111000161","2020/06/09 7:00:00",True,"1",
103000240,3,"リーファ","風の魔剣士",5,1,1,0,103000240,201000000,-1,103000240,1440,145150,258,26130,60,5805,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"《ALO》プレイヤーとしてキャリ<br>アが長く、現実世界で鍛えた剣術<br>センスと、卓越した魔法スキルを<br>併せ持つ彼女は心強い存在だ。",1600,20000,100,10,20,"hlog_103000240_lea_5_01_xxx","hlog_103000241_lea_5_01_xxx",False,"Chara_comment/103000240","Chara_comment/103000241","103000240_cha","103000241_cha","Chara_icon/103000240","Chara_icon/103000241","Chara_icon_loss/103000240","Chara_icon_loss/103000241","2020/06/23 7:00:00",True,"1",
106000220,6,"シリカ","獣の竜使い",5,9,1,0,106000220,208000000,-1,106000220,1150,116120,234,23514,60,5805,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"テイミングスキルを超えた絆で<br>結ばれた愛竜・ピナとの連携は<br>《ALO》でも健在。豊富なブレス<br>スキルで攻略を助ける。",1600,20000,100,10,20,"hlog_106000220_sil_5_01_xxx","hlog_106000221_sil_5_01_xxx",False,"Chara_comment/106000220","Chara_comment/106000221","106000220_cha","106000221_cha","Chara_icon/106000220","Chara_icon/106000221","Chara_icon_loss/106000220","Chara_icon_loss/106000221","2020/06/23 7:00:00",True,"1",
107000150,7,"クライン","武人の少憩",5,6,4,0,107000150,205000000,-1,107000150,1980,199580,240,23952,90,9070,140,14520,1,0,0,1,0,0,2,0,0,2,0,0,"明るいムードメーカーな彼は一見<br>猪突猛進なイメージがあるが、<br>統率者としての経験も豊富。休息<br>中も、仲間の様子に心を配る。",1600,20000,100,10,20,"hlog_107000150_kle_5_01_xxx","hlog_107000151_kle_5_01_xxx",False,"Chara_comment/107000150","Chara_comment/107000151","107000150_cha","107000151_cha","Chara_icon/107000150","Chara_icon/107000151","Chara_icon_loss/107000150","Chara_icon_loss/107000151","2020/07/01 7:00:00",True,"1",
108000160,8,"エギル","金剛なる体躯",5,9,4,0,108000160,208000000,-1,108000160,2160,217730,240,23952,100,9980,160,16330,1,0,0,1,0,0,2,0,0,2,0,0,"VR世界において肉体の強靭さは<br>数値化され、外見に依存しない。<br>だが、鍛え上げられた身体は時に<br>共に戦う者に安心感を与える。",1600,20000,100,10,20,"hlog_108000160_agi_5_01_xxx","hlog_108000161_agi_5_01_xxx",False,"Chara_comment/108000160","Chara_comment/108000161","108000160_cha","108000161_cha","Chara_icon/108000160","Chara_icon/108000161","Chara_icon_loss/108000160","Chara_icon_loss/108000161","2020/09/01 7:00:00",True,"1",
103000250,3,"リーファ","兄想う妖精",5,1,3,0,103000250,201000000,-1,103000250,1620,163300,174,17418,65,6530,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"危険を顧みず、兄を助けるため<br>SAO稼働後にダイブした彼女。<br>ALOからコンバートされた妖精<br>アバターはひときわ目を引く。",1600,20000,100,10,20,"hlog_103000250_lea_5_01_xxx","hlog_103000251_lea_5_01_xxx",False,"Chara_comment/103000250","Chara_comment/103000251","103000250_cha","103000251_cha","Chara_icon/103000250","Chara_icon/103000251","Chara_icon_loss/103000250","Chara_icon_loss/103000251","2020/09/22 7:00:00",True,"1",
