GashaMedalShopId,Name,GashaMedalId,UseGashaMedalNum,PurchaseLimit,StartDate,EndDate
27706,"ヴァルトレーニス",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27707,"ジャイアント・タスク",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27708,"オブシディアナ",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27709,"スクレープ",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27710,"ソード・オブ・ホグニ",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27711,"ゴールド・ネックレス",10277,30,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27712,"ヒーローコード：ボスキラー",10277,100,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27713,"ヒーローコード：Mobキラー",10277,100,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27714,"ヒーローコード：HP最大時強化",10277,100,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
27715,"ヒーローコード：HP低下時強化",10277,100,-1,"2021/07/27 7:00:00","2021/09/28 2:00:00"
28401,"《犀薫る浜辺》アスナ",10284,150,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28402,"《波打ち際の彩》アリス",10284,150,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28403,"金木犀の剣",10284,30,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28404,"アロンダイト",10284,30,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28405,"ゴールド・ネックレス",10284,30,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28406,"ヒーローコード：ボスキラー",10284,100,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28407,"ヒーローコード：Mobキラー",10284,100,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28408,"ヒーローコード：HP最大時強化",10284,100,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28409,"ヒーローコード：HP低下時強化",10284,100,-1,"2021/08/10 7:00:00","2021/09/07 2:00:00"
28501,"《騎士の心得》シノン",10285,150,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28502,"《射撃手の心得》アリス",10285,150,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28503,"金木犀の剣",10285,30,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28504,"MEBRマニアック",10285,30,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28505,"ゴールド・ネックレス",10285,30,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28506,"ヒーローコード：ボスキラー",10285,100,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28507,"ヒーローコード：Mobキラー",10285,100,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28508,"ヒーローコード：HP最大時強化",10285,100,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28509,"ヒーローコード：HP低下時強化",10285,100,-1,"2021/09/07 7:00:00","2021/10/05 2:00:00"
28601,"《真夏の眩耀》アスナ",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28602,"《魅惑の夏日》リーファ",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28603,"《砂浜の女神》シノン",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28604,"《透き通る青》アリス",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28605,"《白砂の少女》シリカ",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28606,"《目映い太陽》リズベット",10286,150,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28607,"アロンダイト",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28608,"ヴァルトレーニス",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28609,"MEBRマニアック",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28610,"金木犀の剣",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28611,"スクレープ",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28612,"ジャイアント・タスク",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28613,"ゴールド・ネックレス",10286,30,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28614,"ヒーローコード：ボスキラー",10286,100,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28615,"ヒーローコード：Mobキラー",10286,100,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28616,"ヒーローコード：HP最大時強化",10286,100,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
28617,"ヒーローコード：HP低下時強化",10286,100,-1,"2021/08/24 7:00:00","2021/09/28 2:00:00"
29001,"《キャンディポップ》シリカ",10290,90,-1,"2021/08/03 7:00:00","2021/08/31 2:00:00"
29002,"《オーシャンケットシー》シノン",10290,15,-1,"2021/08/03 7:00:00","2021/08/31 2:00:00"
29003,"《サマーサンシャイン》アリス",10290,15,-1,"2021/08/03 7:00:00","2021/08/31 2:00:00"
29004,"《サマープリティ》ユイ",10290,15,-1,"2021/08/03 7:00:00","2021/08/31 2:00:00"
29101,"《夏夜の彩り》フィリア",10291,90,-1,"2021/08/24 7:00:00","2021/09/21 2:00:00"
29102,"《月下の憩い》アスナ",10291,15,-1,"2021/08/24 7:00:00","2021/09/21 2:00:00"
29103,"《納涼の弓姫》シノン",10291,15,-1,"2021/08/24 7:00:00","2021/09/21 2:00:00"
29104,"《ひと夏の思い出》ユウキ",10291,15,-1,"2021/08/24 7:00:00","2021/09/21 2:00:00"
29201,"《心舞の熱唱》セブン",10292,90,-1,"2021/09/14 7:00:00","2021/10/12 2:00:00"
29202,"《快勝の導き》シノン",10292,15,-1,"2021/09/14 7:00:00","2021/10/12 2:00:00"
29203,"《熱烈な鼓舞》リズベット",10292,15,-1,"2021/09/14 7:00:00","2021/10/12 2:00:00"
29204,"《飛躍の舞踊》レイン",10292,15,-1,"2021/09/14 7:00:00","2021/10/12 2:00:00"
29301,"《晴天の高揚》ユウキ",10293,90,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29302,"《熱砂の輝き》リズベット",10293,90,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29303,"《炎夏のひと時》ストレア",10293,90,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29304,"《盛夏の思い出》サチ",10293,90,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29305,"《華夜の巧者》シノン",10293,90,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29306,"《はじける笑顔》シリカ",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29307,"《真夏の遊戯》キリト",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29308,"《納涼の誘い》フィリア",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29309,"《暑熱の高鳴り》ユイ",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29310,"《一夏の華》アスナ",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29311,"《華輝の妖精》リーファ",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29312,"《真夏の憧憬》ユウキ",10293,15,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29313,"《熱暑の漢達》エギル＆クライン",10293,10,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29314,"《水辺の戯れ》セブン＆レイン",10293,10,-1,"2021/07/27 7:00:00","2021/08/24 2:00:00"
29401,"《賽の悦楽》リーファ",10294,150,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29402,"《廻る享楽》シノン",10294,150,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29403,"《兎の務め》アリス",10294,150,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29404,"《二色の歓楽》シリカ",10294,30,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29405,"ヴァルトレーニス",10294,30,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29406,"MEBRマニアック",10294,30,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29407,"金木犀の剣",10294,30,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29408,"ゴールド・ネックレス",10294,30,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29409,"ヒーローコード：ボスキラー",10294,100,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29410,"ヒーローコード：Mobキラー",10294,100,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29411,"ヒーローコード：HP最大時強化",10294,100,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29412,"ヒーローコード：HP低下時強化",10294,100,-1,"2021/09/28 7:00:00","2021/11/09 2:00:00"
29901,"《ぬくもりの黒制服》リズベット",10299,150,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29902,"《闇色の心頼》シリカ",10299,150,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29903,"《黒尽くめの密か》アルゴ",10299,150,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29904,"エリュシデータ",10299,30,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29905,"ダークリパルサー",10299,30,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29906,"ゴールド・ネックレス",10299,30,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29907,"ヒーローコード：ボスキラー",10299,100,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29908,"ヒーローコード：Mobキラー",10299,100,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29909,"ヒーローコード：HP最大時強化",10299,100,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
29910,"ヒーローコード：HP低下時強化",10299,100,-1,"2021/11/02 7:00:00","2021/12/14 2:00:00"
30401,"《純白の誓い》キリト",10304,150,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30402,"《純黒の誓い》アスナ",10304,150,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30403,"エリュシデータ",10304,30,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30404,"アロンダイト",10304,30,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30405,"ゴールド・ネックレス",10304,30,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30406,"ヒーローコード：ボスキラー",10304,100,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30407,"ヒーローコード：Mobキラー",10304,100,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30408,"ヒーローコード：HP最大時強化",10304,100,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30409,"ヒーローコード：HP低下時強化",10304,100,-1,"2021/11/16 7:00:00","2021/12/14 2:00:00"
30501,"《赦しの一振り》キリト",10305,150,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30502,"《正しき一突き》アスナ",10305,150,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30503,"ダークリパルサー",10305,30,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30504,"ランベントライト",10305,30,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30505,"ゴールド・ネックレス",10305,30,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30506,"ヒーローコード：ボスキラー",10305,100,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30507,"ヒーローコード：Mobキラー",10305,100,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30508,"ヒーローコード：HP最大時強化",10305,100,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30509,"ヒーローコード：HP低下時強化",10305,100,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30601,"《スウィートウィッチ》ユイ",10306,90,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30602,"《クレバーソーサレス》シノン",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30603,"《マジカルスミス》リズベット",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30604,"《キャットモンスター》シリカ",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30605,"《ドリーミィ・バニー》アスナ",10306,90,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30606,"《ファイン・サービング》直葉",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30607,"《ベット・タイム！》ユウキ",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30608,"《ベスト・サービス》ストレア",10306,15,-1,"2021/09/28 7:00:00","2021/10/26 2:00:00"
30701,"《ジェット・ヴォルフ》キリト",10307,90,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30702,"《弓猫の魔法》シノン",10307,15,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30703,"《トリックキャット》ユウキ",10307,15,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30704,"《キャットマジック》フィリア",10307,15,-1,"2021/10/05 7:00:00","2021/11/02 2:00:00"
30801,"《黒煌の剣影》リーファ",10308,90,-1,"2021/10/26 7:00:00","2021/11/23 2:00:00"
30802,"《漆黒の桃華》リズベット",10308,15,-1,"2021/10/26 7:00:00","2021/11/23 2:00:00"
30803,"《ゴシックビウィッチ》ストレア",10308,15,-1,"2021/10/26 7:00:00","2021/11/23 2:00:00"
30804,"《可憐な小華》ユイ",10308,15,-1,"2021/10/26 7:00:00","2021/11/23 2:00:00"
30901,"《聖夜の純愛》アスナ",10309,90,-1,"2021/12/07 7:00:00","2022/01/04 2:00:00"
30902,"《彩氷の福音》シノン",10309,15,-1,"2021/12/07 7:00:00","2022/01/04 2:00:00"
30903,"《冬宴の楽しみ》ユウキ",10309,15,-1,"2021/12/07 7:00:00","2022/01/04 2:00:00"
30904,"《魅惑の甘味》フィリア",10309,15,-1,"2021/12/07 7:00:00","2022/01/04 2:00:00"
31001,"《生彩放つ飛躍》アスナ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31002,"《純真な想望》ユウキ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31003,"《親愛なる漆黒》リーファ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31004,"《黒衣の聖騎士》アリス",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31005,"《ハツコイ同盟》リズベット",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31006,"《トキメキ同盟》シリカ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31007,"《英雄纏う剣才》ユウキ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31008,"《忘却の憧憬》ユージオ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31009,"《荒野の閃光》アスナ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31010,"《血盟の狙撃手》シノン",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31011,"《笑顔守るために》キリト",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31012,"《電脳の歌姫》シリカ",10310,150,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31013,"《永久の約束》キリト＆アスナ＆ユイ",10310,90,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31014,"《優艶な幼な妻》アスナ",10310,15,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31015,"《光彩の加護》ユイ",10310,15,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31016,"《絆の双刃》キリト＆アスナ",10310,15,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31017,"《心照らす歌声》ユナ",10310,90,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31018,"《心奮う戦い》エイジ",10310,90,-1,"2021/10/30 7:00:00","2021/12/21 2:00:00"
31201,"《聖しあの夜》シリカ",10312,150,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31202,"《慶びの枕元》アルゴ",10312,150,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31203,"《届ける聖歌》レイン",10312,150,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31204,"スノウマン・ステッキ",10312,30,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31205,"ジングル・ヘッド",10312,30,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31206,"エターナル・ツリー",10312,30,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31207,"マジカル・リース",10312,30,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31208,"ゴールド・ネックレス",10312,30,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31209,"《食いしん坊トナカイ》シリカ",10312,90,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31210,"《聖夜の歌声》サチ",10312,90,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31211,"《魅惑の綺羅星》リーファ",10312,15,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31212,"《雪明りの贈り物》シノン",10312,15,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31213,"《雪旅の宝物》フィリア",10312,10,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31214,"ヒーローコード：ボスキラー",10312,100,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31215,"ヒーローコード：Mobキラー",10312,100,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31216,"ヒーローコード：HP最大時強化",10312,100,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31217,"ヒーローコード：HP低下時強化",10312,100,-1,"2021/12/14 7:00:00","2022/01/25 2:00:00"
31701,"《ハッピークリスマス》アスナ",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31702,"《ホーリーデコレイト》リズベット",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31703,"《ギフト・トゥギャザー！》ユウキ",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31704,"《ジョイフルキャロル》リーファ",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31705,"《ホワイトジングル》シノン",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31706,"《スノープレゼント》アリス",10317,150,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31707,"スノウマン・ステッキ",10317,30,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31708,"ジングル・ヘッド",10317,30,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31709,"エターナル・ツリー",10317,30,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31710,"マジカル・リース",10317,30,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31711,"ゴールド・ネックレス",10317,30,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31712,"《食いしん坊トナカイ》シリカ",10317,90,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31713,"《聖夜の歌声》サチ",10317,90,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31714,"《魅惑の綺羅星》リーファ",10317,15,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31715,"《雪明りの贈り物》シノン",10317,15,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31716,"《雪旅の宝物》フィリア",10317,10,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31717,"ヒーローコード：ボスキラー",10317,100,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31718,"ヒーローコード：Mobキラー",10317,100,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31719,"ヒーローコード：HP最大時強化",10317,100,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31720,"ヒーローコード：HP低下時強化",10317,100,-1,"2021/12/14 7:00:00","2022/01/08 2:00:00"
31901,"《鏡花水月》ユウキ",10319,90,-1,"2021/12/28 7:00:00","2022/01/25 2:00:00"
31902,"《萬福衝打》キリト",10319,15,-1,"2021/12/28 7:00:00","2022/01/25 2:00:00"
31903,"《錦上添花》直葉",10319,15,-1,"2021/12/28 7:00:00","2022/01/25 2:00:00"
31904,"《雲中白鶴》シノン",10319,15,-1,"2021/12/28 7:00:00","2022/01/25 2:00:00"
32001,"《飛翔の新天地》キリト",10320,150,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32002,"《風舞う妖精》リーファ",10320,150,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32003,"アメノハバキリ",10320,30,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32004,"ゴールド・ネックレス",10320,30,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32005,"ヒーローコード：ボスキラー",10320,100,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32006,"ヒーローコード：Mobキラー",10320,100,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32007,"ヒーローコード：HP最大時強化",10320,100,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32008,"ヒーローコード：HP低下時強化",10320,100,-1,"2022/01/01 7:00:00","2022/02/01 2:00:00"
32101,"《真夏の眩耀》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32102,"《魅惑の夏日》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32103,"《砂浜の女神》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32104,"《目映い太陽》リズベット",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32105,"《白砂の少女》シリカ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32106,"《透き通る青》アリス",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32107,"《微睡の砂浜》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32108,"《海辺の休息》リズベット",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32109,"《夏の陽の夢》ユウキ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32110,"《波際の司令塔》アルゴ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32111,"《心躍る岸辺》レイン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32112,"《犀薫る浜辺》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32113,"《波打ち際の彩》アリス",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32114,"《SAOゲーム攻略会議2019》キリト",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32115,"《不屈の誓い》キリト",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32116,"《明日への誓い》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32117,"《兄想う妖精》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32118,"《向き合う勇気》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32119,"《黒衣の英雄》キリト",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32120,"《英雄の剣匠》リズベット",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32121,"《フェアリー・ワルツ》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32122,"《フェアリー・マージ》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32123,"《紅葉の祝福》ユウキ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32127,"《休息の爪先》アルゴ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32128,"《背氷の気迫》ユージオ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32129,"《可憐な銃剣士》キリト",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32130,"《美麗な狙撃手》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32131,"《頭領の音頭》クライン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32132,"《乙女の髪留め》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32133,"《月宙の飛躍》アルゴ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32134,"《遠望の彼方》ユウキ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32135,"《女神の羽休め》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32136,"《プレゼント大作戦！》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32137,"《潮風の悪戯》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32138,"《おやつ・タイム！》シリカ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32139,"《妖精の戯れ》リーファ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32140,"《穏やかな一時》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32141,"《さかさま花世界》ユウキ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32142,"《休日の談笑》リズベット",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32143,"《晴天の君》レイン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32144,"《安らぎの我が家》キリト",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32145,"《幸せの青い鳥》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32146,"《秘密の甘邸》アルゴ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32147,"《一輪の幼花》シリカ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32148,"《揺蕩う夢幻》ユウキ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32149,"《熟達の志士》アリス",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32150,"《かろやかスキップ》レイン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32151,"《予期せぬ接触》シノン",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32152,"《ちゃーみー・けっとしー》シリカ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32153,"《麗姿の眼差し》アスナ",10321,150,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32154,"《慈愛の光彩》アスナ",10321,30,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32155,"《快活なお誘い》リズベット",10321,30,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32156,"《至福のひと時》シリカ",10321,30,-1,"2022/01/01 7:00:00","2022/02/22 2:00:00"
32301,"《火照り身少女》シリカ",10323,90,-1,"2022/01/18 7:00:00","2022/02/15 2:00:00"
32302,"《ほっと一息》リズベット",10323,15,-1,"2022/01/18 7:00:00","2022/02/15 2:00:00"
32303,"《湯船の遊影》ユウキ",10323,15,-1,"2022/01/18 7:00:00","2022/02/15 2:00:00"
32304,"《保養の湯掛》セブン",10323,15,-1,"2022/01/18 7:00:00","2022/02/15 2:00:00"
32401,"《相愛は甘やかに》アスナ",10324,150,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32402,"《親愛はとろけて》シノン",10324,150,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
32403,"《愛慕は未だ青く》アリス",10324,150,-1,"2022/01/25 7:00:00","2022/03/08 2:00:00"
