"version","cardId","name","charaId","nickName","school","attribute","gakunen","rarity","levelParam","skillId","choKaikaSkillId","cardNumber"
4,100995,"【SSR】珠洲島 有栖[おこたで鍋パ！]",1012,"おこたで鍋パ！","奏坂学園","Aqua","高校1年生",3,"65,270,291,304,314,322,0,0,0,327",120086,120087,"[O.N.G.E.K.I.]1.20-0036"
4,100996,"【SR】九條 楓[魅惑のプールサイド]",1008,"魅惑のプールサイド","奏坂学園","Leaf","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",120012,120013,"[O.N.G.E.K.I.]1.20-0043"
4,100997,"【SR】三角 葵[絡まりハプニング]",1002,"絡まりハプニング","奏坂学園","Aqua","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",120088,120089,"[O.N.G.E.K.I.]1.20-0012"
4,100998,"【SR】逢坂 茜[宣言通りの一等賞]",1011,"宣言通りの一等賞","奏坂学園","Fire","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",120090,120091,"[O.N.G.E.K.I.]1.20-0017"
4,100999,"【SR】日向 千夏[とりっく・おあ・ぎゅー！]",1014,"とりっく・おあ・ぎゅー！","奏坂学園","Leaf","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",100031,100072,"[O.N.G.E.K.I.]1.20-0024"
4,101000,"【SR】柏木 咲姫[なりきりヴァンパイア]",1009,"なりきりヴァンパイア","奏坂学園","Aqua","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",120018,120019,"[O.N.G.E.K.I.]1.20-0023"
4,101001,"【SR】桜井 春菜[検温のお時間です♪]",1007,"検温のお時間です♪","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",110066,110067,"[O.N.G.E.K.I.]1.20-0032"
4,101002,"【SR】藍原 椿[教えて！椿先生]",1005,"教えて！椿先生","奏坂学園","Leaf","高校1年生",2,"55,227,242,257,272,287,0,0,0,287",115000,115001,"[O.N.G.E.K.I.]1.20-0031"
4,101003,"【SR】早乙女 彩華[サンタのお仕事]",1006,"サンタのお仕事","奏坂学園","Aqua","高校3年生",2,"55,227,242,257,272,287,0,0,0,287",120020,120021,"[O.N.G.E.K.I.]1.20-0028"
4,101004,"【SR】柏木 美亜[雪と子猫とコーヒーと]",1013,"雪と子猫とコーヒーと","奏坂学園","Fire","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",120092,120093,"[O.N.G.E.K.I.]1.20-0041"
4,101005,"【SR】藤沢 柚子[一緒にポーズ！]",1001,"一緒にポーズ！","奏坂学園","Leaf","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",120092,120093,"[O.N.G.E.K.I.]1.20-0039"
4,101006,"【SR+】結城 莉玖[夢に向かって]",1004,"夢に向かって","奏坂学園","Fire","高校1年生",12,"53,240,263,278,290,300,0,0,0,300",120036,120037,"[O.N.G.E.K.I.]1.20-0018"
4,101007,"【SR+】三角 葵[穏やかな時間]",1002,"穏やかな時間","奏坂学園","Aqua","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",120038,120039,"[O.N.G.E.K.I.]1.20-0046"
5,101008,"【SR+】藤沢 柚子[お悩みシンキング]",1001,"お悩みシンキング","奏坂学園","Leaf","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",120040,120041,""
4,101009,"【SR+】桜井 春菜[元気にしてた？]",1007,"元気にしてた？","奏坂学園","Fire","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",120042,120043,"[O.N.G.E.K.I.]1.20-0042"
4,101010,"【SR+】柏木 咲姫[お出かけホリデー]",1009,"お出かけホリデー","奏坂学園","Aqua","高校3年生",12,"53,240,263,278,290,300,0,0,0,300",120044,120045,"[O.N.G.E.K.I.]1.20-0034"
4,101011,"【SR+】逢坂 茜[世界征服☆大作戦]",1011,"世界征服☆大作戦","奏坂学園","Fire","高校3年生",12,"53,240,263,278,290,300,0,0,0,300",110066,110067,"[O.N.G.E.K.I.]1.20-0009"
4,101012,"【SR+】珠洲島 有栖[もふもふシエスタ]",1012,"もふもふシエスタ","奏坂学園","Aqua","高校1年生",12,"53,240,263,278,290,300,0,0,0,300",110066,110067,"[O.N.G.E.K.I.]1.20-0026"
5,101013,"【SR+】九條 楓[ぽんぽんクリーニング]",1008,"ぽんぽんクリーニング","奏坂学園","Leaf","高校3年生",12,"53,240,263,278,290,300,0,0,0,300",110066,110067,"[O.N.G.E.K.I.]1.25-0036"
4,101020,"【R】星咲 あかり[体操着2]",1000,"体操着2","奏坂学園","Fire","高校2年生",1,"50,197,212,227,242,257,0,0,0,257",120094,120095,"[O.N.G.E.K.I.]1.20-0010"
4,101021,"【R】高瀬 梨緒[体操着2]",1003,"体操着2","奏坂学園","Aqua","高校2年生",1,"50,197,212,227,242,257,0,0,0,257",120094,120095,"[O.N.G.E.K.I.]1.20-0013"
4,101022,"【R】逢坂 茜[サバゲー]",1011,"サバゲー","奏坂学園","Fire","高校3年生",1,"50,197,212,227,242,257,0,0,0,257",120094,120095,"[O.N.G.E.K.I.]1.20-0016"
4,101023,"【R】藍原 椿[体操着2]",1005,"体操着2","奏坂学園","Leaf","高校1年生",1,"50,197,212,227,242,257,0,0,0,257",120048,120049,"[O.N.G.E.K.I.]1.20-0021"
4,101024,"【R】結城 莉玖[体操着2]",1004,"体操着2","奏坂学園","Fire","高校1年生",1,"50,197,212,227,242,257,0,0,0,257",120050,120051,"[O.N.G.E.K.I.]1.20-0019"
4,101025,"【R】三角 葵[体操着2]",1002,"体操着2","奏坂学園","Aqua","高校2年生",1,"50,197,212,227,242,257,0,0,0,257",120052,120053,"[O.N.G.E.K.I.]1.20-0030"
4,101026,"【R】柏木 美亜[体操着2]",1013,"体操着2","奏坂学園","Fire","中学2年生",1,"50,197,212,227,242,257,0,0,0,257",120054,120055,"[O.N.G.E.K.I.]1.20-0037"
4,101027,"【R】日向 千夏[体操着2]",1014,"体操着2","奏坂学園","Leaf","中学2年生",1,"50,197,212,227,242,257,0,0,0,257",120056,120057,"[O.N.G.E.K.I.]1.20-0038"
5,101038,"【R】洩矢 諏訪子[東方Project]",2023,"東方Project","東方Project　早苗＆諏訪子編","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.25-E-0201"
5,101039,"【R】東風谷 早苗[東方Project]",2022,"東方Project","東方Project　早苗＆諏訪子編","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100002,100043,"[O.N.G.E.K.I.]1.25-E-0198"
5,101041,"【SR】洩矢 諏訪子[土着神の頂点]",2023,"土着神の頂点","東方Project　早苗＆諏訪子編","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.25-E-0200"
5,101042,"【SR】東風谷 早苗[祀られる風の人間]",2022,"祀られる風の人間","東方Project　早苗＆諏訪子編","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110114,110115,"[O.N.G.E.K.I.]1.25-E-0197"
5,101044,"【SSR】洩矢 諏訪子[神具「洩矢の鉄の輪」]",2023,"神具「洩矢の鉄の輪」","東方Project　早苗＆諏訪子編","Leaf","-",3,"60,265,286,299,309,317,0,0,0,322",110070,110071,"[O.N.G.E.K.I.]1.25-E-0199"
5,101045,"【SSR】東風谷 早苗[秘術「グレイソーマタージ」]",2022,"秘術「グレイソーマタージ」","東方Project　早苗＆諏訪子編","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",100036,100077,"[O.N.G.E.K.I.]1.25-E-0196"
4,101047,"【SSR】早乙女 彩華[デイドリーム・フェアリーズ]",1006,"デイドリーム・フェアリーズ","奏坂学園","Aqua","高校3年生",3,"65,270,291,304,314,322,0,0,0,327",100040,100081,"[O.N.G.E.K.I.]1.20-0005"
4,101048,"【SSR】桜井 春菜[デイドリーム・フェアリーズ]",1007,"デイドリーム・フェアリーズ","奏坂学園","Fire","高校2年生",3,"65,270,291,304,314,322,0,0,0,327",100038,100079,"[O.N.G.E.K.I.]1.20-0007"
4,101049,"【N】皇城 セツナ",1016,"","奏坂学園","Leaf","高校3年生",0,"50,197,212,227,242,257,287,317,347,347",100000,100041,""
4,101050,"【R】皇城 セツナ[シュータードレス]",1016,"シュータードレス","奏坂学園","Leaf","高校3年生",1,"50,197,212,227,242,257,0,0,0,257",100000,100041,""
3,101051,"【R】歳納 京子[対戦相手専用]",30001,"対戦相手専用","ゆるゆり♪♪","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
3,101052,"【R】杉浦 綾乃[対戦相手専用]",30002,"対戦相手専用","ゆるゆり♪♪","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
3,101053,"【R】リムル＝テンペスト[人型][対戦相手専用]",29001,"対戦相手専用","転生したらスライムだった件","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
3,101054,"【R】ミリム・ナーヴァ[対戦相手専用]",29003,"対戦相手専用","転生したらスライムだった件","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100000,100000,""
4,101055,"【R】涼風 青葉[イーグルジャンプ]",39001,"イーグルジャンプ","NEW GAME!!","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0165"
4,101056,"【R】八神 コウ[イーグルジャンプ]",39002,"イーグルジャンプ","NEW GAME!!","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0168"
4,101057,"【R】遠山 りん[イーグルジャンプ]",39006,"イーグルジャンプ","NEW GAME!!","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0176"
4,101058,"【R】滝本 ひふみ[イーグルジャンプ]",39003,"イーグルジャンプ","NEW GAME!!","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100004,100045,"[O.N.G.E.K.I.]1.20-E-0170"
4,101059,"【R】篠田 はじめ[イーグルジャンプ]",39004,"イーグルジャンプ","NEW GAME!!","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0172"
4,101060,"【R】飯島 ゆん[イーグルジャンプ]",39005,"イーグルジャンプ","NEW GAME!!","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110084,110085,"[O.N.G.E.K.I.]1.20-E-0174"
4,101061,"【R】桜 ねね[イーグルジャンプ]",39009,"イーグルジャンプ","NEW GAME!!","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0182"
4,101062,"【R】望月 紅葉[イーグルジャンプ]",39007,"イーグルジャンプ","NEW GAME!!","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0178"
4,101063,"【R】鳴海 ツバメ[イーグルジャンプ]",39008,"イーグルジャンプ","NEW GAME!!","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",115146,115147,"[O.N.G.E.K.I.]1.20-E-0180"
4,101064,"【SR】涼風 青葉[祭と言えばりんご飴です！]",39001,"祭と言えばりんご飴です！","NEW GAME!!","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0166"
4,101065,"【SR】八神 コウ[こうすると簡単だよ]",39002,"こうすると簡単だよ","NEW GAME!!","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0169"
4,101066,"【SR】遠山 りん[相談はまず私にしてね]",39006,"相談はまず私にしてね","NEW GAME!!","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110088,110089,"[O.N.G.E.K.I.]1.20-E-0177"
4,101067,"【SR】滝本 ひふみ[……似合う？]",39003,"……似合う？","NEW GAME!!","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110138,110139,"[O.N.G.E.K.I.]1.20-E-0171"
4,101068,"【SR】篠田 はじめ[メガ粒子レクエイムシュート！]",39004,"メガ粒子レクエイムシュート！","NEW GAME!!","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0173"
4,101069,"【SR】飯島 ゆん[ええ後輩持てて幸せや]",39005,"ええ後輩持てて幸せや","NEW GAME!!","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110114,110115,"[O.N.G.E.K.I.]1.20-E-0175"
4,101070,"【SR】桜 ねね[あおっち大人っぽい！]",39009,"あおっち大人っぽい！","NEW GAME!!","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0183"
4,101071,"【SR】望月 紅葉[私も負けていられません]",39007,"私も負けていられません","NEW GAME!!","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0179"
4,101072,"【SR】鳴海 ツバメ[今日の夕飯はお餅です！]",39008,"今日の夕飯はお餅です！","NEW GAME!!","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110086,110087,"[O.N.G.E.K.I.]1.20-E-0181"
4,101073,"【SR】涼風 青葉[やっぱり海は最高です！]",39001,"やっぱり海は最高です！","NEW GAME!!","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",115022,115023,"[O.N.G.E.K.I.]1.20-E-0167"
4,101074,"【R】光[Arcaea]",36001,"Arcaea","Arcaea","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0077"
4,101075,"【R】対立[Arcaea]",36001,"Arcaea","Arcaea","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0081"
4,101076,"【R】紅[Arcaea]",36001,"Arcaea","Arcaea","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0085"
4,101077,"【R】レーテー[Arcaea]",36001,"Arcaea","Arcaea","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0086"
4,101078,"【R】エト[Arcaea]",36001,"Arcaea","Arcaea","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",115146,115147,"[O.N.G.E.K.I.]1.20-E-0087"
4,101079,"【R】ルナ[Arcaea]",36001,"Arcaea","Arcaea","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110014,110015,"[O.N.G.E.K.I.]1.20-E-0088"
4,101080,"【R】サヤ[Arcaea]",36001,"Arcaea","Arcaea","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110084,110085,"[O.N.G.E.K.I.]1.20-E-0089"
4,101081,"【R】叶永[Arcaea]",36001,"Arcaea","Arcaea","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0090"
4,101082,"【SR】光[Zero]",36001,"Zero","Arcaea","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",115064,115065,"[O.N.G.E.K.I.]1.20-E-0078"
4,101083,"【SR】対立[Axium]",36001,"Axium","Arcaea","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0082"
4,101084,"【SR】光[Fracture]",36001,"Fracture","Arcaea","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.20-E-0079"
4,101085,"【SR】対立[Grievous Lady]",36001,"Grievous Lady","Arcaea","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",115036,115037,"[O.N.G.E.K.I.]1.20-E-0083"
4,101086,"【SSR】光&対立[Summer]",36001,"Summer","Arcaea","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",110070,110071,"[O.N.G.E.K.I.]1.20-E-0080"
4,101087,"【SSR】対立[Tempest]",36001,"Tempest","Arcaea","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",100144,100145,"[O.N.G.E.K.I.]1.20-E-0084"
4,101088,"【R】パトリシア・オブ・エンド[冥界三姉妹]",41001,"冥界三姉妹","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0139"
4,101089,"【R】黒木 未知[桜ヶ淵学園2年生]",41002,"桜ヶ淵学園2年生","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100003,100044,"[O.N.G.E.K.I.]1.20-E-0143"
4,101090,"【R】夕莉 シャチ[桜ヶ淵学園2年生]",41003,"桜ヶ淵学園2年生","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.20-E-0146"
4,101091,"【R】明日原 ユウキ[桜ヶ淵学園1年生]",41004,"桜ヶ淵学園1年生","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0149"
4,101092,"【R】高田 ノブチナ[桜ヶ淵学園2年生]",41005,"桜ヶ淵学園2年生","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0152"
4,101093,"【R】ユウラシア・オブ・エンド[冥界三姉妹]",41006,"冥界三姉妹","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0155"
4,101094,"【R】ルーシア・オブ・エンド[冥界三姉妹]",41007,"冥界三姉妹","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.20-E-0158"
4,101095,"【R】アイリス・ディセンバー・アンクライ[忘国の皇女]",41008,"忘国の皇女","ノラと皇女と野良猫ハート","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0162"
4,101096,"【SR】パトリシア・オブ・エンド[海が好き！でもわたしは、音ゲーも好きなんだい！]",41001,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0140"
4,101097,"【SR】黒木 未知[海が好き！でもわたしは、音ゲーも好きなんだい！]",41002,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100018,100059,"[O.N.G.E.K.I.]1.20-E-0144"
4,101098,"【SR】夕莉 シャチ[海が好き！でもわたしは、音ゲーも好きなんだい！]",41003,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110086,110087,"[O.N.G.E.K.I.]1.20-E-0147"
4,101099,"【SR】明日原 ユウキ[海が好き！でもわたしは、音ゲーも好きなんだい！]",41004,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0150"
4,101100,"【SR】高田 ノブチナ[海が好き！でもわたしは、音ゲーも好きなんだい！]",41005,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0153"
4,101101,"【SR】ユウラシア・オブ・エンド[海が好き！でもわたしは、音ゲーも好きなんだい！]",41006,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110140,110141,"[O.N.G.E.K.I.]1.20-E-0156"
4,101102,"【SR】ルーシア・オブ・エンド[海が好き！でもわたしは、音ゲーも好きなんだい！]",41007,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0159"
4,101103,"【SR】アイリス・ディセンバー・アンクライ[海が好き！でもわたしは、音ゲーも好きなんだい！]",41008,"海が好き！でもわたしは、音ゲーも好きなんだい！","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0163"
4,101104,"【SR】パトリシア・オブ・エンド[知りたがりの皇女様]",41001,"知りたがりの皇女様","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",120068,120069,"[O.N.G.E.K.I.]1.20-E-0141"
4,101105,"【SR】黒木 未知[恋に恋する風紀委員]",41002,"恋に恋する風紀委員","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.20-E-0145"
4,101106,"【SR】夕莉 シャチ[恋する環境装置]",41003,"恋する環境装置","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",120070,120071,"[O.N.G.E.K.I.]1.20-E-0148"
4,101107,"【SR】明日原 ユウキ[天真爛漫バイトギャル]",41004,"天真爛漫バイトギャル","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",120074,120075,"[O.N.G.E.K.I.]1.20-E-0151"
4,101108,"【SR】高田 ノブチナ[任侠はぐれオオカミ]",41005,"任侠はぐれオオカミ","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",120018,120019,"[O.N.G.E.K.I.]1.20-E-0154"
4,101109,"【SR】ユウラシア・オブ・エンド[みんなのアイドル]",41006,"みんなのアイドル","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105052,105053,"[O.N.G.E.K.I.]1.20-E-0157"
4,101110,"【SR】ルーシア・オブ・エンド[武闘派お姉さま]",41007,"武闘派お姉さま","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110094,110095,"[O.N.G.E.K.I.]1.20-E-0160"
4,101111,"【SR】アイリス・ディセンバー・アンクライ[忘却を追い越す一歩]",41008,"忘却を追い越す一歩","ノラと皇女と野良猫ハート","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",120074,120075,"[O.N.G.E.K.I.]1.20-E-0164"
4,101112,"【SSR】パトリシア・オブ・エンド[臆病で勇敢なブレイブハート]",41001,"臆病で勇敢なブレイブハート","ノラと皇女と野良猫ハート","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",115030,115031,"[O.N.G.E.K.I.]1.20-E-0142"
4,101113,"【R】白鳥 天葉[トロワアンジュ]",32001,"トロワアンジュ","Re:ステージ！プリズムステップ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0116"
4,101114,"【R】帆風 奏[トロワアンジュ]",32001,"トロワアンジュ","Re:ステージ！プリズムステップ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0118"
4,101115,"【R】緋村 那岐咲[トロワアンジュ]",32001,"トロワアンジュ","Re:ステージ！プリズムステップ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.20-E-0120"
4,101116,"【SR】白鳥 天葉[On:STAGE!!]",32001,"On:STAGE!!","Re:ステージ！プリズムステップ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0117"
4,101117,"【SR】帆風 奏[On:STAGE!!]",32001,"On:STAGE!!","Re:ステージ！プリズムステップ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0119"
4,101118,"【SR】緋村 那岐咲[On:STAGE!!]",32001,"On:STAGE!!","Re:ステージ！プリズムステップ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110086,110087,"[O.N.G.E.K.I.]1.20-E-0121"
4,101119,"【R】坂東 美久龍[テトラルキア]",32001,"テトラルキア","Re:ステージ！プリズムステップ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0122"
4,101120,"【R】西館 ハク[テトラルキア]",32001,"テトラルキア","Re:ステージ！プリズムステップ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0124"
4,101121,"【R】南風野 朱莉[テトラルキア]",32001,"テトラルキア","Re:ステージ！プリズムステップ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110092,110093,"[O.N.G.E.K.I.]1.20-E-0126"
4,101122,"【R】城北 玄刃[テトラルキア]",32001,"テトラルキア","Re:ステージ！プリズムステップ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0128"
4,101123,"【SR】坂東 美久龍[Next:STAGE!!]",32001,"Next:STAGE!!","Re:ステージ！プリズムステップ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0123"
4,101124,"【SR】西館 ハク[On:STAGE!!]",32001,"On:STAGE!!","Re:ステージ！プリズムステップ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0125"
4,101125,"【SR】南風野 朱莉[Make My Day]",32001,"Make My Day","Re:ステージ！プリズムステップ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0127"
4,101126,"【SR】城北 玄刃[On:STAGE!!]",32001,"On:STAGE!!","Re:ステージ！プリズムステップ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0129"
4,101127,"【SR】式宮 舞菜[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.20-E-0130"
4,101128,"【SR】月坂 紗由[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110094,110095,"[O.N.G.E.K.I.]1.20-E-0132"
4,101129,"【SR】市杵島 瑞葉[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110072,110073,"[O.N.G.E.K.I.]1.20-E-0133"
4,101130,"【SR】柊 かえ[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",115052,115053,"[O.N.G.E.K.I.]1.20-E-0134"
4,101131,"【SR】本城 香澄[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.20-E-0135"
4,101132,"【SR】長谷川 みい[PJs:PARTY!!]",32001,"PJs:PARTY!!","Re:ステージ！プリズムステップ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110094,110095,"[O.N.G.E.K.I.]1.20-E-0136"
4,101133,"【SR+】式宮 舞菜[ハッピータイフーン]",32001,"ハッピータイフーン","Re:ステージ！プリズムステップ","Leaf","-",12,"53,240,263,278,290,300,0,0,0,300",115022,115023,"[O.N.G.E.K.I.]1.20-E-0131"
